time,open,high,low,close,volume,ema20,ema50,rsi14,atr14,ema50_slope,sin_hour,cos_hour,ret1,atr_pct,y
2025-05-20 17:30:00+00:00,1.12637,1.12646,1.12525,1.12577,1242,1.1246952824163556,1.1249497431695952,42.20493790565566,0.0009295460743656279,8.518426349790609e-05,-0.9914448613738104,-0.13052619222005163,-0.0004971899887245002,0.0008256980327825648,0
2025-05-20 17:45:00+00:00,1.12579,1.12691,1.12546,1.12686,1292,1.1249014459957505,1.12502465520216,49.53033013688775,0.0009667213547680954,0.00021596135120383053,-0.9978589232386035,-0.06540312923014273,0.000968226191850885,0.0008578894936088736,0
2025-05-20 18:00:00+00:00,1.12686,1.12699,1.12573,1.12573,990,1.124980355900917,1.1250523157824677,43.3903132705529,0.00098766982942752,0.0002525903178232092,-1.0,-1.8369701987210297e-16,-0.0010027865040911355,0.0008773594284842014,0
2025-05-20 18:15:00+00:00,1.12572,1.12629,1.12545,1.12598,811,1.1250755601008298,1.1250886955557042,45.014343114866485,0.000977121984468408,0.00023013579555541952,-0.9978589232386036,0.06540312923014237,0.00022207811819896506,0.0008677969275372635,0
2025-05-20 18:30:00+00:00,1.12599,1.12599,1.12527,1.12547,815,1.1251131258055127,1.1251036486711667,42.34548654479533,0.0009587561284349541,0.00018738537220031048,-0.9914448613738105,0.13052619222005127,-0.0004529387733351875,0.0008518717766221705,0
2025-05-20 18:45:00+00:00,1.12545,1.12571,1.12494,1.12531,712,1.1251318757287974,1.1251117408801408,41.51390959158523,0.000945273547832453,0.00016199771054559164,-0.9807852804032304,0.1950903220161283,-0.0001421628297511024,0.0008400116837426601,0
2025-05-20 19:00:00+00:00,1.1253,1.12579,1.12514,1.12531,675,1.1251488399451024,1.1251195157475864,41.51390958609798,0.0009241825801301377,9.486054542628963e-05,-0.9659258262890684,0.2588190451025203,0.0,0.0008212693214582095,0
2025-05-20 19:15:00+00:00,1.12531,1.12534,1.12455,1.12476,637,1.1251118075693785,1.1251054170908183,38.4997560772124,0.000914598110120847,5.310130835067817e-05,-0.9469301294951057,0.3214394653031615,-0.0004887542099510922,0.0008131495697934199,1
2025-05-20 19:30:00+00:00,1.12478,1.12502,1.12451,1.12485,505,1.125086873515152,1.1250954007343157,39.27670339560739,0.0008856982451122158,6.7051786114546985e-06,-0.923879532511287,0.38268343236508917,8.001707030835803e-05,0.000787392314630587,1
2025-05-20 19:45:00+00:00,1.12485,1.12579,1.12478,1.12568,556,1.125143361751804,1.1251183261957152,46.046209219352185,0.0008945769418899273,1.4677524548423193e-05,-0.8968727415326884,0.442288690219001,0.0007378761612659712,0.000794699152414476,1
2025-05-20 20:00:00+00:00,1.12568,1.1258,1.12548,1.12548,559,1.1251754225373465,1.1251325094821576,44.7515765729242,0.0008535357317549237,2.0768602016829618e-05,-0.8660254037844386,0.5000000000000001,-0.0001776703859001083,0.0007583748549551513,1
2025-05-20 20:15:00+00:00,1.12549,1.12672,1.12548,1.12667,564,1.1253177632480755,1.1251928032279555,53.18558316516446,0.0008811403223438511,7.32874803690553e-05,-0.8314696123025455,0.5555702330196018,0.0010573266517397428,0.0007820748953498816,1
2025-05-20 20:30:00+00:00,1.12662,1.12746,1.12662,1.12721,638,1.1254979762720685,1.125271908983722,56.43554188045938,0.0008782017278907155,0.00016649189290363076,-0.7933533402912357,0.6087614290087199,0.00047928852281509116,0.0007790932726738722,1
2025-05-20 20:45:00+00:00,1.12722,1.12776,1.12712,1.12738,505,1.1256772166271096,1.1253545792196544,57.43730984265947,0.0008611873187556784,0.0002591784853387402,-0.7518398074789772,0.6593458151000691,0.00015081484372925225,0.0007638838002764626,0
2025-05-20 21:00:00+00:00,1.12738,1.12803,1.12715,1.12781,556,1.1258803388530991,1.1254508702306485,59.946206080527375,0.0008625310817017009,0.0003325440349333242,-0.7071067811865477,0.7071067811865474,0.0003814153169294787,0.0007647840342803317,0
2025-05-20 21:15:00+00:00,1.12781,1.128,1.12735,1.12789,710,1.126071735152804,1.1255465223784662,60.41373062333962,0.0008473502901515664,0.00041401289630860205,-0.6593458151000687,0.7518398074789775,7.09339339073356e-05,0.0007512703279145718,0
2025-05-20 21:30:00+00:00,1.12789,1.12791,1.12719,1.12743,694,1.1262010937096798,1.1256203842459775,56.34141839440625,0.0008382538408550299,0.00042758101802209403,-0.608761429008721,0.7933533402912349,-0.0004078411901871082,0.0007435085467435051,0
2025-05-20 21:45:00+00:00,1.12743,1.12756,1.12712,1.12724,638,1.1263000371659007,1.1256838985892725,54.70126950867992,0.0008098071379368132,0.00041198960555055564,-0.555570233019603,0.8314696123025447,-0.00016852487515850445,0.0007183981565033295,1
2025-05-20 22:00:00+00:00,1.12724,1.12763,1.12718,1.12762,495,1.1264257479120052,1.1257598241347913,57.373939684637506,0.0007841066280841723,0.0004052449151368265,-0.5000000000000004,0.8660254037844384,0.00033710656115837345,0.000695364243348089,0
2025-05-20 22:15:00+00:00,1.12762,1.12802,1.12755,1.12787,342,1.1265632957299097,1.1258425761295054,59.08431060409981,0.0007616704403638721,0.0003917058988569533,-0.4422886902190014,0.8968727415326883,0.00022170589382941586,0.0006753175812494988,0
2025-05-20 22:30:00+00:00,1.12788,1.12813,1.12786,1.12808,255,1.1267077437556325,1.125930318242074,60.51743674287895,0.0007265511231950236,0.00038379586360770546,-0.38268343236508956,0.9238795325112868,0.00018619167102595924,0.0006440599276602933,0
2025-05-20 22:45:00+00:00,1.12808,1.12825,1.12777,1.12804,497,1.126834625302715,1.1260130508600317,60.08572758412628,0.0007089403286810959,0.00039266661405412684,-0.32143946530316186,0.9469301294951056,-3.54584781221412e-05,0.0006284709129827807,0
2025-05-20 23:00:00+00:00,1.12804,1.12822,1.12781,1.12819,288,1.1269637086072184,1.1260984214145402,61.20341452772247,0.0006875874480610192,0.00041452282526766027,-0.25881904510252157,0.9659258262890681,0.0001329740080140418,0.0006094606830950631,0
2025-05-20 23:15:00+00:00,1.12819,1.12849,1.12816,1.12836,227,1.1270966887398641,1.1261871107708328,62.485547071891325,0.0006620454874852279,0.00042728663604152395,-0.19509032201612872,0.9807852804032303,0.00015068383871508217,0.0005867325033546278,0
2025-05-20 23:30:00+00:00,1.12836,1.12836,1.12809,1.12828,153,1.1272093850503533,1.1262691848582511,61.45627215123215,0.0006340422383791397,0.0004266087287456699,-0.13052619222005168,0.9914448613738104,-7.089935836090966e-05,0.00056195469066113,0
2025-05-20 23:45:00+00:00,1.12826,1.12859,1.1282,1.12821,429,1.1273046817122243,1.1263452952559667,60.516935050015036,0.000616610649923479,0.0004149770138928144,-0.0654031292301428,0.9978589232386035,-6.204133725673522e-05,0.0005465388978323886,0
2025-05-21 00:00:00+00:00,1.12823,1.12823,1.12801,1.12816,45,1.1273861405967744,1.1264164601478894,59.81368067749793,0.0005882813177860955,0.00040340928785775887,0.0,1.0,-4.4317990444908695e-05,0.0005214520261187203,0
2025-05-21 00:15:00+00:00,1.12816,1.1282,1.12805,1.12814,58,1.1274579367304152,1.1264840499460116,59.5157521222593,0.0005569755093728097,0.00038562853147139364,0.06540312923014306,0.9978589232386035,-1.772798184662694e-05,0.0004937113384622562,0
2025-05-21 00:30:00+00:00,1.12814,1.12828,1.12814,1.12825,63,1.1275333713275184,1.1265533028893053,60.6759113903576,0.0005271915444176111,0.0003661921184725525,0.13052619222005157,0.9914448613738104,9.750562873400703e-05,0.00046726482997350865,0
2025-05-21 00:45:00+00:00,1.12825,1.12843,1.12804,1.12822,230,1.1275987645344214,1.126618663560313,60.16947947612866,0.0005173921483877898,0.0003494787020619228,0.19509032201612825,0.9807852804032304,-2.6589851540026466e-05,0.0004585915410006823,0
2025-05-21 01:00:00+00:00,1.12824,1.12869,1.12824,1.12854,345,1.1276884060073338,1.1266940100873597,63.65423241472006,0.000514006994931517,0.0003487148313929822,0.25881904510252074,0.9659258262890683,0.00028363262484276675,0.0004554619197649325,0
2025-05-21 01:15:00+00:00,1.12855,1.12859,1.12809,1.12814,332,1.1277314149590163,1.12675071557413,56.947301125873935,0.0005130064952935476,0.0003342554262406594,0.3214394653031616,0.9469301294951057,-0.0003544402502350108,0.0004547365533475877,0
2025-05-21 01:30:00+00:00,1.12814,1.12838,1.12806,1.12816,275,1.127772232581967,1.1268059816300464,57.19018271930358,0.0004992203170582853,0.0003219316840348263,0.3826834323650898,0.9238795325112867,1.7728296133556753e-05,0.0004425084359118257,1
2025-05-21 01:45:00+00:00,1.12816,1.1282,1.12802,1.12809,183,1.1278024961455893,1.1268563352916132,55.999405813044895,0.00047641886583984133,0.0003030324023078901,0.44228869021900125,0.8968727415326884,-6.204793646291673e-05,0.0004223234545469256,1
2025-05-21 02:00:00+00:00,1.1281,1.12834,1.12805,1.12832,210,1.1278517822269616,1.1269137339076283,59.0187238919769,0.00046310323256555994,0.0002950703473152405,0.49999999999999994,0.8660254037844387,0.00020388444184415988,0.00041043607537361737,1
2025-05-21 02:15:00+00:00,1.12833,1.12886,1.12833,1.12874,204,1.1279363743958224,1.1269853521857605,63.89139575423281,0.000468595858810876,0.00029134209840075975,0.5555702330196022,0.8314696123025452,0.0003722348269994402,0.0004151495107915693,0
2025-05-21 02:30:00+00:00,1.12874,1.12874,1.12836,1.1286,323,1.1279995768343154,1.1270486717078874,61.27601088953444,0.0004622675831815311,0.00029795613375727115,0.6087614290087207,0.7933533402912352,-0.0001240321065967276,0.0004095938181654537,1
2025-05-21 02:45:00+00:00,1.12859,1.129,1.12849,1.12881,513,1.128076759992952,1.1271177434056174,63.67783340714879,0.0004656770415257082,0.0003117617755710178,0.6593458151000688,0.7518398074789774,0.00018607123870295617,0.0004125380192642767,1
2025-05-21 03:00:00+00:00,1.12888,1.12905,1.12877,1.12883,591,1.1281484971364804,1.1271848907230444,63.90743448651458,0.0004524143957024475,0.0003285554314311767,0.7071067811865476,0.7071067811865476,1.771777358450244e-05,0.00040078169051358263,1
2025-05-21 03:15:00+00:00,1.12882,1.12983,1.1288,1.12973,539,1.1282991164568155,1.1272846989299838,72.37116737535014,0.00049367051029512,0.0003709650223555627,0.7518398074789774,0.6593458151000688,0.0007972856851783394,0.0004369809691653051,0
2025-05-21 03:30:00+00:00,1.12975,1.13016,1.12946,1.1296,615,1.128423010127595,1.1273754950503765,69.82413033355687,0.0005084083309883361,0.00039014286461602765,0.7933533402912352,0.6087614290087207,-0.00011507174280578347,0.00045007819669647326,0
2025-05-21 03:45:00+00:00,1.12961,1.12963,1.12884,1.12954,1071,1.1285293901154432,1.1274603775974206,68.62370152783143,0.0005285220216320154,0.0004117058895332093,0.8314696123025451,0.5555702330196024,-5.311614730874048e-05,0.00046790907947661476,0
2025-05-21 04:00:00+00:00,1.12957,1.13028,1.12942,1.12945,942,1.1286170672473057,1.1275384020053647,66.76938367117785,0.0005521990200868615,0.00042065859974727005,0.8660254037844386,0.5000000000000001,-7.967845317558009e-05,0.0004889096640726562,0
2025-05-21 04:15:00+00:00,1.12946,1.1295,1.12876,1.12885,781,1.128639251318991,1.1275898372208406,55.92072063322338,0.0005656133757949402,0.0004049464977962103,0.8968727415326884,0.44228869021900125,-0.0005312320155829164,0.000501052731359295,1
2025-05-21 04:30:00+00:00,1.12884,1.12934,1.12868,1.12924,807,1.128696465479087,1.12765454948669,60.42213742332684,0.0005723552775238805,0.00036985055670624156,0.9238795325112867,0.38268343236508984,0.00034548434247261284,0.0005068499854095502,1
2025-05-21 04:45:00+00:00,1.1293,1.12997,1.12924,1.12983,564,1.1288044211477453,1.127739861271526,66.06762088233874,0.000583615614843596,0.00036436622114943695,0.9469301294951056,0.3214394653031617,0.0005224752931174415,0.000516551706755526,1
2025-05-21 05:00:00+00:00,1.12984,1.13225,1.12971,1.13176,1069,1.12908590484796,1.1278975137706817,77.41610110330413,0.000723357356640481,0.0004371361732611323,0.9659258262890683,0.25881904510252074,0.0017082215908590381,0.0006391437730971946,0
2025-05-21 05:15:00+00:00,1.13177,1.13204,1.13145,1.13187,812,1.129351056767202,1.1280532975443804,77.87037470567716,0.0007138318311661515,0.0005148955390157361,0.9807852804032304,0.19509032201612833,9.719375132521968e-05,0.0006306659167273199,0
2025-05-21 05:30:00+00:00,1.13194,1.13234,1.13138,1.13216,787,1.1296185751703256,1.1282143446995028,79.06591070092821,0.00073141527179713,0.0006245074786621618,0.9914448613738104,0.1305261922200517,0.00025621316935708904,0.0006460352527885899,0
2025-05-21 05:45:00+00:00,1.13216,1.1326,1.13208,1.13218,795,1.1298625203921995,1.1283698605936399,79.14957115009268,0.0007163141809544832,0.0007153111069497786,0.9978589232386035,0.06540312923014327,1.7665347654016728e-05,0.0006326857751898843,1
2025-05-21 06:00:00+00:00,1.13217,1.13251,1.13191,1.13221,689,1.1300860898786567,1.12852045429585,79.28331149063781,0.0007080060251720154,0.0007805930243240944,1.0,6.123233995736766e-17,2.6497553392568207e-05,0.0006253310120666797,1
2025-05-21 06:15:00+00:00,1.13222,1.13263,1.13197,1.13235,605,1.1303017003664035,1.1286706325587579,79.93027583062671,0.0007045770233740218,0.000773118788076177,0.9978589232386035,-0.06540312923014314,0.00012365197269059713,0.0006222254809679179,1
2025-05-21 06:30:00+00:00,1.13236,1.13317,1.13236,1.13305,715,1.1305634431886509,1.1288423724584145,82.81932496107748,0.0007128215217044518,0.0007890749140340159,0.9914448613738104,-0.1305261922200516,0.0006181834238530026,0.0006291174455712032,0
2025-05-21 06:45:00+00:00,1.13304,1.13398,1.13293,1.13341,677,1.1308345438373508,1.129021495107104,84.08793787930765,0.000736905698725562,0.0008071504076012648,0.9807852804032304,-0.1950903220161282,0.00031772649044636836,0.0006501669287597269,0
2025-05-21 07:00:00+00:00,1.13341,1.13352,1.13255,1.13281,668,1.131022682519508,1.1291700639264335,74.2477049390555,0.000753555291673746,0.0008002033327936253,0.9659258262890683,-0.25881904510252063,-0.0005293759539795051,0.0006652088979385298,0
2025-05-21 07:15:00+00:00,1.13282,1.13297,1.1327,1.13283,413,1.1311948079938405,1.1293135908312792,74.35543338774714,0.0007190156279827636,0.0007931365354292286,0.9469301294951057,-0.3214394653031616,1.7655211376865765e-05,0.0006347074388767631,0
2025-05-21 07:30:00+00:00,1.13286,1.13354,1.13266,1.13344,454,1.131408635803951,1.12947541079868,77.45342117485515,0.0007305145116982799,0.0008047782399220882,0.9238795325112868,-0.3826834323650895,0.0005384744401188968,0.0006445109681132481,0
2025-05-21 07:45:00+00:00,1.13343,1.13368,1.13264,1.13289,537,1.1315497181083367,1.1296093162575553,69.32189097881914,0.0007526206180055406,0.0007669437991408845,0.8968727415326884,-0.44228869021900113,-0.00048524844720498894,0.0006643368888467024,0
2025-05-21 08:00:00+00:00,1.1329,1.13331,1.13265,1.13289,565,1.1316773640027809,1.129737970521965,69.32189096456884,0.0007460048595765809,0.0007164754148609731,0.8660254037844387,-0.4999999999999998,0.0,0.0006584971705784153,0
2025-05-21 08:15:00+00:00,1.13289,1.13379,1.1327,1.13359,678,1.1318595198120398,1.1298890305014957,73.43808443947668,0.000770575941035399,0.0007189665750622076,0.8314696123025451,-0.5555702330196023,0.0006178887623689011,0.0006797660009663097,0
2025-05-21 08:30:00+00:00,1.13357,1.13358,1.13284,1.13333,793,1.1319995655442265,1.1300239704818291,69.69745973936733,0.0007691062309614441,0.000710379650549875,0.7933533402912352,-0.6087614290087207,-0.00022935982145233513,0.000678625140922277,1
2025-05-21 08:45:00+00:00,1.13337,1.1335,1.13299,1.1332,794,1.1321138926352525,1.1301485206590123,67.83690058041209,0.0007505986430356273,0.0006731098603323105,0.7518398074789774,-0.6593458151000688,-0.00011470621972409223,0.000662370846307472,1
2025-05-21 09:00:00+00:00,1.1332,1.13386,1.13222,1.13384,1521,1.1322782838128473,1.1302932845547373,71.82456387713002,0.0008141273113902315,0.0006839682971819805,0.7071067811865476,-0.7071067811865475,0.0005647723261559268,0.0007180266275578843,0
2025-05-21 09:15:00+00:00,1.13383,1.13499,1.13381,1.13464,1389,1.1325032091640048,1.1304637439839633,75.85444691779652,0.000840261074862355,0.0007257734619983136,0.659345815100069,-0.7518398074789773,0.0007055669230227046,0.0007405530166945946,0
2025-05-21 09:30:00+00:00,1.13465,1.13531,1.1337,1.13389,1070,1.1326352844817187,1.1305981069649844,66.28295536310438,0.000895242426657909,0.0007090764634887226,0.6087614290087209,-0.793353340291235,-0.0006610026087570109,0.0007895319886919445,0
2025-05-21 09:45:00+00:00,1.13388,1.13423,1.13311,1.13328,1257,1.1326966859596503,1.1307032792408673,59.68626318414684,0.0009112965390394875,0.0006793087590382108,0.5555702330196025,-0.831469612302545,-0.000537971055393327,0.0008041230225888461,0
2025-05-21 10:00:00+00:00,1.13319,1.1334,1.1319,1.13193,1607,1.1326236682492075,1.130751385937304,48.243055549679774,0.0009533467862509568,0.0006028652782916755,0.49999999999999994,-0.8660254037844387,-0.0011912325285895475,0.000842231221233607,0
2025-05-21 10:15:00+00:00,1.13192,1.13288,1.1314,1.13272,1111,1.132632842701664,1.1308285864887822,53.82239515300443,0.0009909648729473277,0.0005353019340448295,0.4422886902190017,-0.8968727415326881,0.0006979230164407824,0.0008748542207671161,0
2025-05-21 10:30:00+00:00,1.13272,1.13328,1.13228,1.13292,1002,1.1326601910157914,1.1309106027049083,55.14081323121003,0.0009916102391653837,0.0004468587209449648,0.3826834323650899,-0.9238795325112867,0.000176566141676604,0.0008752694269369274,0
2025-05-21 10:45:00+00:00,1.13287,1.13316,1.132,1.13233,1164,1.1326287442523828,1.1309662653439314,50.55523039699221,0.0010036380792250027,0.0003681583789469922,0.32143946530316175,-0.9469301294951056,-0.0005207781661545896,0.0008863476894765684,0
2025-05-21 11:00:00+00:00,1.13235,1.13339,1.13217,1.13242,1094,1.132608863847394,1.1310232745461302,51.22161350836849,0.0010190925021375025,0.0003199953052628324,0.258819045102521,-0.9659258262890682,7.94821297678272e-05,0.0008999244998653349,0
2025-05-21 11:15:00+00:00,1.13243,1.13277,1.13227,1.13231,931,1.1325804006238325,1.1310737343678505,50.328811482718294,0.0009820144662705341,0.0003223484305465707,0.19509032201612816,-0.9807852804032304,-9.713710460790281e-05,0.000867266443174161,0
2025-05-21 11:30:00+00:00,1.1323,1.1324,1.1318,1.13202,896,1.1325270291358485,1.1311108428240133,47.95562710757422,0.0009547277186797929,0.0002822563352311569,0.130526192220052,-0.9914448613738104,-0.00025611360846400366,0.0008433841439902059,0
2025-05-21 11:45:00+00:00,1.13202,1.13239,1.13121,1.13226,1023,1.1325015977895772,1.131155907811307,50.054606471822055,0.0009708185959169477,0.0002453051063986411,0.06540312923014312,-0.9978589232386035,0.00021201038850904297,0.000857416667476505,1
2025-05-21 12:00:00+00:00,1.13229,1.13294,1.13222,1.13241,764,1.13249287419057,1.1312050878971383,51.37457181034458,0.0009529029819228839,0.0002388225532068411,1.2246467991473532e-16,-1.0,0.00013247840601970928,0.0008414823093428034,1
2025-05-21 12:15:00+00:00,1.13241,1.13256,1.13146,1.13176,684,1.132423076648611,1.131226849156074,45.734116461745444,0.0009634099117855423,0.00020357460994380183,-0.06540312923014287,-0.9978589232386035,-0.0005739970505380665,0.0008512493035498182,1
2025-05-21 12:30:00+00:00,1.13177,1.13332,1.13159,1.13324,772,1.1325008788725528,1.1313057962479927,57.24452476657214,0.0010181663466580042,0.00023206188014213147,-0.13052619222005177,-0.9914448613738104,0.0013076977451049743,0.0008984560610797396,1
2025-05-21 12:45:00+00:00,1.13324,1.13349,1.13264,1.13348,836,1.1325941285037382,1.1313910591402283,58.771715644005,0.0010061544647538623,0.00028021631621499843,-0.19509032201612792,-0.9807852804032305,0.00021178214676509377,0.000887668476509389,1
2025-05-21 13:00:00+00:00,1.13349,1.13452,1.13314,1.13443,893,1.132768973408144,1.1315102332915918,64.21977356733618,0.0010328577172714392,0.0003543254802849116,-0.2588190451025208,-0.9659258262890683,0.0008381268306454359,0.0009104640368038919,0
2025-05-21 13:15:00+00:00,1.13443,1.13614,1.13421,1.13596,1306,1.1330728807026065,1.1316847339468237,70.89125702856816,0.001096939308894907,0.0004796460496854227,-0.32143946530316153,-0.9469301294951057,0.00134869493930867,0.0009656495905620857,0
2025-05-21 13:30:00+00:00,1.13592,1.13621,1.13513,1.13527,1286,1.133282130159501,1.1318253326155756,65.00463691021932,0.0010957293582595543,0.0005984834595016419,-0.38268343236508967,-0.9238795325112868,-0.0006074157540759684,0.0009651707155650676,0
2025-05-21 13:45:00+00:00,1.13522,1.13523,1.13377,1.13388,1151,1.1333390701443105,1.1319059078071216,55.08187751427193,0.0011246058326695903,0.0006001115591289796,-0.44228869021900147,-0.8968727415326883,-0.0012243783417160703,0.0009918208564130156,0
2025-05-21 14:00:00+00:00,1.13387,1.13433,1.13341,1.13377,863,1.1333801110829476,1.1319790094617443,54.37450848671666,0.0011099911303360506,0.0005879503215160398,-0.4999999999999997,-0.8660254037844388,-9.701202949174981e-05,0.0009790267252935345,0
2025-05-21 14:15:00+00:00,1.13374,1.13447,1.13347,1.13382,809,1.133422005265524,1.132051205169127,54.659535001827145,0.0011021346210263409,0.0005409718775351013,-0.555570233019602,-0.8314696123025455,4.4100655335777006e-05,0.000972054312877124,0
2025-05-21 14:30:00+00:00,1.13385,1.1339,1.13274,1.13274,866,1.1333570523830931,1.1320782167311219,47.7243761636834,0.00110626786238159,0.0003934827842981825,-0.6087614290087207,-0.7933533402912352,-0.0009525321479599835,0.0009766299966290498,0
2025-05-21 14:45:00+00:00,1.13275,1.13312,1.13189,1.13235,1011,1.1332611426323225,1.132088874898529,45.48029141618639,0.001115105872211465,0.00026354228295333293,-0.6593458151000688,-0.7518398074789774,-0.00034429789713452674,0.0009847713800604629,0
2025-05-21 15:00:00+00:00,1.13243,1.13268,1.13185,1.13212,1267,1.1331524623816251,1.1320900954907436,44.16145691609993,0.0010947411670534952,0.00018418768362193916,-0.7071067811865471,-0.7071067811865479,-0.00020311741069456435,0.0009669833295529583,1
2025-05-21 15:15:00+00:00,1.13213,1.1329,1.13204,1.13231,1102,1.1330722278690895,1.132098719196989,45.565724757112854,0.0010779739408353943,0.0001197097352445553,-0.7518398074789773,-0.6593458151000691,0.00016782673214854604,0.0009520130890263217,1
2025-05-21 15:30:00+00:00,1.13233,1.13263,1.13174,1.13207,1103,1.1329767775958428,1.1320975929539698,44.05846681896943,0.0010645472307757272,4.6387784842893964e-05,-0.7933533402912349,-0.6087614290087209,-0.00021195608976343205,0.0009403545988991204,1
2025-05-21 15:45:00+00:00,1.13207,1.13349,1.13195,1.13348,1087,1.133024703539096,1.1321518049949906,53.74006156600558,0.0010985081428631822,7.358826386871797e-05,-0.8314696123025452,-0.5555702330196022,0.0012455060199458856,0.0009691464718064564,0
2025-05-21 16:00:00+00:00,1.13348,1.1339,1.13254,1.13277,1277,1.133000446059182,1.1321760479363636,49.12925761122218,0.0011171861326586554,8.717303783467578e-05,-0.8660254037844385,-0.5000000000000004,-0.0006263895260613106,0.0009862426906244474,1
2025-05-21 16:15:00+00:00,1.13276,1.13311,1.13242,1.13309,1014,1.1330089750059267,1.1322118891937611,51.163035271226484,0.0010866728374687572,0.00012179370301756975,-0.8968727415326883,-0.44228869021900136,0.0002824933569920418,0.0009590348846682588,1
2025-05-21 16:30:00+00:00,1.13319,1.13355,1.13259,1.13297,1512,1.1330052631006002,1.1322416190293,50.3501078778034,0.0010776247776495655,0.00014289983231119407,-0.9238795325112868,-0.3826834323650895,-0.00010590509138719284,0.000951150319646209,1
2025-05-21 16:45:00+00:00,1.13298,1.13385,1.13232,1.13368,1383,1.1330695237576858,1.1322980261261903,54.91460671848582,0.0011099372935317417,0.0002004331722205155,-0.9469301294951056,-0.3214394653031618,0.0006266714917428917,0.0009790569592228334,1
2025-05-21 17:00:00+00:00,1.13368,1.13543,1.13332,1.13475,1688,1.1332295691140968,1.132394181964379,60.76820698055992,0.0011813703439937484,0.000242376969388447,-0.9659258262890683,-0.25881904510252063,0.0009438289464398508,0.0010410842423386195,0
2025-05-21 17:15:00+00:00,1.13475,1.13475,1.13324,1.13361,1349,1.13326580062704,1.132441861103031,52.88938206029589,0.0012048438908513306,0.0002658131666672947,-0.9807852804032303,-0.19509032201612866,-0.0010046265697289947,0.0010628380932166536,1
