accuracy,precision,recall,f1,roc_auc,win_rate
0.14741907261592302,0.1108058608058608,0.9718875502008032,0.19893136046033702,0.5511037769142353,0.1108058608058608
0.15091863517060367,0.10767097966728281,0.9588477366255144,0.19360199418363108,0.5341565800313829,0.10767097966728281
0.15835520559930008,0.12062615101289134,0.9492753623188406,0.21405228758169934,0.5399010382868268,0.12062615101289134
0.13342082239720035,0.09650735294117647,0.9333333333333333,0.1749271137026239,0.5075184646072564,0.09650735294117647
0.14391951006124235,0.10560146923783287,0.9623430962343096,0.19031857674803476,0.5330783082907327,0.10560146923783287
0.14785651793525809,0.10587147480351364,0.9423868312757202,0.19035743973399832,0.549793634391448,0.10587147480351364
0.14785651793525809,0.10942528735632184,0.9558232931726908,0.19636963696369636,0.5507705835615413,0.10942528735632184
0.14741907261592302,0.10777058279370953,0.9209486166007905,0.19296066252587993,0.545479820122135,0.10777058279370953
0.14785651793525809,0.10758620689655173,0.970954356846473,0.19370860927152317,0.546579553409287,0.10758620689655173
0.1452318460192476,0.10810810810810811,0.9711934156378601,0.19455894476504534,0.5314130958064172,0.10810810810810811
0.1426071741032371,0.10451197053406998,0.9380165289256198,0.188069594034797,0.5263783539001471,0.10451197053406998
0.14741907261592302,0.10603964960811434,0.9583333333333334,0.19095060190950602,0.5093332518735745,0.10603964960811434
0.13648293963254593,0.10406207211319032,0.9539748953974896,0.18765432098765433,0.5445391050889863,0.10406207211319032
0.1504811898512686,0.11192998618148318,0.9455252918287937,0.200164744645799,0.5279191029680528,0.11192998618148318
0.14348206474190725,0.10230414746543778,0.9568965517241379,0.18484596169858453,0.5348290131954471,0.10230414746543778
0.1452318460192476,0.10753676470588236,0.9512195121951219,0.19322873658133774,0.5388829108879324,0.10753676470588236
0.15223097112860892,0.11361545538178473,0.9573643410852714,0.203125,0.5330011620262067,0.11361545538178473
0.14348206474190725,0.1062557497700092,0.9390243902439024,0.19090909090909092,0.5422704447632711,0.1062557497700092
0.15660542432195976,0.11742949607027277,0.9304029304029304,0.20853858784893267,0.5436648961239124,0.11742949607027277
0.14654418197725283,0.1038781163434903,0.9574468085106383,0.1874219075385256,0.5500212662219779,0.1038781163434903
0.12904636920384951,0.09465020576131687,0.9495412844036697,0.17214137214137215,0.5477137419480773,0.09465020576131687
0.14654418197725283,0.10613751730503,0.9426229508196722,0.19079220240564082,0.5146413031261541,0.10613751730503
0.13560804899387577,0.10036663611365719,0.9439655172413793,0.18144159072079535,0.5384489473860927,0.10036663611365719
0.16185476815398075,0.11677479147358666,0.9618320610687023,0.20826446280991737,0.5144025510665903,0.11677479147358666
0.14173228346456693,0.10363887609396591,0.9336099585062241,0.1865671641791045,0.5309113412939159,0.10363887609396591
0.14304461942257218,0.11044912923923006,0.9305019305019305,0.19746005735354363,0.5158068774250323,0.11044912923923006
0.1426071741032371,0.10470479704797048,0.9227642276422764,0.188069594034797,0.4680864418938307,0.10470479704797048
0.13692038495188102,0.10333790580704161,0.9495798319327731,0.18639175257731957,0.5364056755514706,0.10333790580704161
0.13692038495188102,0.09908256880733946,0.96,0.17962577962577964,0.572964580300825,0.09908256880733946
0.1395450568678915,0.10821917808219178,0.9442231075697212,0.19418271200327736,0.5434879646035025,0.10821917808219178
0.1377952755905512,0.10741920801092399,0.959349593495935,0.1932050757265657,0.5302805675115576,0.10741920801092399
0.1452318460192476,0.1045601105481345,0.9578059071729957,0.18853820598006646,0.5504063935685413,0.1045601105481345
0.1342957130358705,0.09967992684042067,0.956140350877193,0.1805383022774327,0.5033139822344979,0.09967992684042067
0.14566929133858267,0.10866574965612105,0.9634146341463414,0.19530284301606923,0.5774728997289973,0.10866574965612105
0.14041994750656167,0.10092165898617511,0.9399141630901288,0.1822721598002497,0.4974610587667163,0.10092165898617511
0.14304461942257218,0.10422405876951331,0.9659574468085106,0.18814753418980523,0.5444173573866407,0.10422405876951331
0.14566929133858267,0.11161939615736505,0.9568627450980393,0.19991806636624335,0.5392861625201533,0.11161939615736505
0.14785651793525809,0.10608856088560886,0.9583333333333334,0.19102990033222592,0.5273053111762789,0.10608856088560886
0.15616797900262466,0.11582833410244578,0.9507575757575758,0.2064993829699712,0.49316233552138594,0.11582833410244578
0.14435695538057744,0.10064635272391505,0.9646017699115044,0.18227424749163879,0.5488766217028954,0.10064635272391505
0.15179352580927383,0.11141932501155802,0.9341085271317829,0.19909128459314332,0.5334130315123159,0.11141932501155802
0.14873140857392825,0.11070280202112999,0.9601593625498008,0.1985172981878089,0.5490646749610893,0.11070280202112999
0.14216972878390202,0.10615808823529412,0.9352226720647774,0.19067271976888156,0.5228400442385626,0.10615808823529412
